Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
adapt_level,RCAM,0,0.0887983,0.278141,0.4704,0.772111,0.987753,1.18237,1.36142,1.52874,1.68732,1.84076,1.99008,2.13495,2.27427,2.4085,2.53914,2.66672,2.79077,2.9122,3.03317,3.1552,3.2747,3.18262,3.04812,2.97632
adapt_level,BRA,0,0.0887914,0.271175,0.448547,0.740228,0.940775,1.11921,1.28309,1.43788,1.58417,1.72367,1.85413,1.97525,2.09667,2.22144,2.33727,2.44307,2.55695,2.68532,2.81732,2.95086,3.09248,3.1158,2.99376,2.93162
adapt_level,RSAM,0,0.0887917,0.279465,0.460629,0.755232,0.961252,1.14454,1.31268,1.47104,1.62156,1.76665,1.90436,2.03455,2.16348,2.29303,2.41751,2.53727,2.66098,2.79091,2.92138,3.0521,3.18366,3.15053,3.022,2.95484
adapt_level,NAF,0,0.0325175,0.0325219,0.10076,0.156974,0.213877,0.268775,0.320746,0.369924,0.417151,0.463335,0.508756,0.562359,0.612744,0.658325,0.701128,0.742456,0.786712,0.834999,0.883489,0.93139,0.978899,0.963006,0.838836,0.739126
adapt_level,WAF,0,0.0325162,0.0763103,0.149617,0.223045,0.292495,0.354375,0.411792,0.464849,0.514828,0.563557,0.611279,0.657515,0.700748,0.75625,0.804728,0.854323,0.898821,0.938254,0.977182,1.01652,1.05234,0.989372,0.860808,0.757481
adapt_level,EAF,0,0.0325164,0.0776556,0.149914,0.223314,0.292917,0.356283,0.414197,0.467836,0.51923,0.569421,0.617578,0.663458,0.707088,0.763088,0.811978,0.860929,0.904482,0.942983,0.981118,1.01977,1.05493,0.990185,0.861487,0.758048
adapt_level,SAF,0,0.0325242,0.0325459,0.100399,0.15565,0.212751,0.269094,0.322024,0.370968,0.416997,0.461327,0.504787,0.557569,0.604641,0.647001,0.686295,0.724085,0.765686,0.812881,0.861123,0.909364,0.958638,0.954977,0.832304,0.733701
adapt_level,WEU,0,0.0319255,0.0319266,0.031931,0.180289,0.294505,0.404336,0.505902,0.599578,0.689078,0.776604,0.859965,0.938216,1.0118,1.08159,1.1496,1.23919,1.32249,1.40632,1.48914,1.57063,1.65221,1.63957,1.3874,1.19212
adapt_level,CEU,0,0.0319277,0.0319313,0.0319422,0.151871,0.262048,0.369122,0.466749,0.554488,0.63832,0.721573,0.803127,0.882735,0.961437,1.03873,1.10664,1.19598,1.26938,1.35216,1.43551,1.51739,1.60164,1.61753,1.37009,1.17825
adapt_level,TUR,0,0.0888074,0.277861,0.461558,0.756998,0.964719,1.15144,1.3214,1.47818,1.62562,1.76769,1.90637,2.04161,2.1715,2.29624,2.41694,2.5358,2.65921,2.78914,2.9202,3.05205,3.18514,3.15268,3.02383,2.95637
adapt_level,UKR,0,0.159077,0.159222,0.327158,0.428952,0.522391,0.609238,0.688294,0.760182,0.828345,0.894606,0.958198,1.05522,1.12651,1.19236,1.25179,1.30618,1.3642,1.42863,1.49359,1.55791,1.62421,1.63049,1.5048,1.41045
adapt_level,STAN,0,0.159068,0.1592,0.339731,0.445939,0.543123,0.631952,0.712378,0.785754,0.855569,0.92387,0.988843,1.07658,1.15352,1.22257,1.28571,1.34417,1.40507,1.47048,1.53586,1.60048,1.6659,1.64951,1.52001,1.42299
adapt_level,RUS,0,0.0977928,0.0977979,0.0978142,0.16318,0.229358,0.289499,0.427571,0.526011,0.609139,0.685633,0.758721,0.829264,0.896086,0.959127,1.01869,1.07604,1.13584,1.19978,1.2644,1.32933,1.39613,1.37892,1.3439,1.33228
adapt_level,ME,0,0.0305011,0.0305018,0.0305042,0.108099,0.201812,0.300148,0.446325,0.570636,0.676502,0.776286,0.872703,0.965794,1.05349,1.13702,1.22122,1.30575,1.38475,1.45845,1.53171,1.60597,1.67785,1.57762,1.45486,1.37459
adapt_level,INDIA,0,0.0225087,0.0225087,0.0225088,0.0605525,0.1008,0.146083,0.237621,0.304907,0.366152,0.424678,0.481388,0.536462,0.589939,0.641849,0.691162,0.738976,0.790636,0.847816,0.906054,0.964469,1.02387,1.00963,0.927576,0.871051
adapt_level,KOR,0,0.0888196,0.257371,0.47127,0.719157,0.918915,1.10002,1.26606,1.42067,1.56652,1.7072,1.8443,1.97827,2.10939,2.23679,2.35205,2.45551,2.56625,2.69115,2.81921,2.94827,3.08351,3.10939,2.98906,2.92789
adapt_level,CHN,0,0.059014,0.0590144,0.144663,0.248476,0.351396,0.450854,0.543267,0.691843,0.79157,0.883757,0.970739,1.054,1.13772,1.22219,1.29297,1.34759,1.40857,1.48428,1.56244,1.63981,1.72337,1.76016,1.60461,1.49491
adapt_level,SEAS,0,0.0109491,0.0109491,0.0109492,0.0109495,0.0109501,0.10822,0.282699,0.409992,0.520409,0.624615,0.724502,0.820572,0.913234,1.00278,1.08836,1.17068,1.25293,1.33599,1.41818,1.49963,1.57792,1.49396,1.33483,1.2245
adapt_level,INDO,0,0.0109492,0.0109493,0.0109495,0.0109499,0.0109509,0.0537334,0.199691,0.335337,0.441138,0.538459,0.630481,0.718471,0.803643,0.885948,0.9606,1.02873,1.10303,1.18766,1.27394,1.35995,1.4486,1.44255,1.29357,1.19085
adapt_level,JAP,0,0.0285273,0.0285355,0.199025,0.443433,0.677465,0.900758,1.10785,1.29924,1.48384,1.66724,1.84636,2.02037,2.19378,2.36626,2.52239,2.66219,2.8188,3.00416,3.23533,3.43957,3.65889,3.88968,3.3932,2.82294
adapt_level,OCE,0,0.0109542,0.0109576,0.0109621,0.0109717,0.0404302,0.137701,0.314783,0.437565,0.541532,0.635777,0.726044,0.812935,0.892498,0.966081,1.04243,1.12384,1.20666,1.29,1.37291,1.45576,1.53678,1.4771,1.32149,1.21369
adapt_level,RSAS,0,0.010949,0.010949,0.010949,0.0109492,0.067366,0.174764,0.353419,0.476597,0.586963,0.692381,0.793365,0.889535,0.979412,1.0645,1.15011,1.23619,1.31699,1.39254,1.46724,1.5424,1.61309,1.50462,1.34338,1.23146
adapt_level,RSAF,0,0.0325177,0.0829733,0.189174,0.206666,0.257752,0.343704,0.399371,0.450934,0.500899,0.550259,0.599026,0.646498,0.691045,0.748534,0.797969,0.848325,0.893624,0.933889,0.973508,1.01336,1.04966,0.988351,0.859957,0.756771
adapt_costs,CAN,0,5.72857e-07,0.000352203,0.000389061,0.000472412,0.000568013,0.000659669,0.000728596,0.000784883,0.000843465,0.000905309,0.000969514,0.00103361,0.00110052,0.00110279,0.00128883,0.00139901,0.00150846,0.00161866,0.001714,0.00180805,0.00190621,0.0013991,0.00056419,0.000792082
adapt_costs,USA,0,4.64773e-08,0.000356362,0.000379816,0.000474002,0.000568822,0.000657317,0.000731208,0.000799213,0.000868246,0.00094108,0.00101422,0.00108382,0.00114622,0.00115603,0.00129955,0.00143288,0.00153971,0.00164315,0.00173814,0.001833,0.00192812,0.00133451,0.000554834,0.000784614
adapt_costs,MEX,0,5.29267e-08,0.000644985,0.000939418,0.00113172,0.00143863,0.00165588,0.00186725,0.00207681,0.00227294,0.0024675,0.0026629,0.00285534,0.00304,0.00321893,0.00339322,0.00357968,0.00382256,0.00408689,0.00430212,0.00450726,0.00471669,0.00356806,0.00283222,0.00361427
adapt_costs,RCAM,0,4.6138e-08,0.000664847,0.00102609,0.00123279,0.00156073,0.00179308,0.00201395,0.00222971,0.00244115,0.00265683,0.00286973,0.00307603,0.0032717,0.00346241,0.00365416,0.00384315,0.00402221,0.0042002,0.00438701,0.00457933,0.00473132,0.00300008,0.00276449,0.00354271
adapt_costs,BRA,0,2.00471e-08,0.00063682,0.000939742,0.00112888,0.00142587,0.00162627,0.0018295,0.00204194,0.00223773,0.00242461,0.00258217,0.00272761,0.00293951,0.00317505,0.0033133,0.00343005,0.0036808,0.00399045,0.00422119,0.00443269,0.00469619,0.00387529,0.00287841,0.00366342
adapt_costs,RSAM,0,2.13387e-08,0.000670236,0.000973416,0.00117003,0.0014783,0.00168322,0.00188923,0.0021025,0.00230747,0.0025095,0.00268554,0.00285207,0.00306229,0.0032857,0.00345929,0.00362668,0.00385988,0.0041144,0.00432186,0.00452035,0.0047168,0.00345202,0.00281817,0.00359995
adapt_costs,NAF,0,-3.39832e-09,2.99608e-08,0.000512262,0.000660629,0.000899024,0.00111076,0.00130281,0.00148608,0.00167366,0.00187218,0.0020759,0.00227925,0.00252442,0.0027586,0.00295282,0.00315511,0.00344817,0.00378575,0.00405998,0.00431867,0.00458057,0.00327967,0.00072913,0.00101605
adapt_costs,WAF,0,-1.55257e-08,0.000314661,0.000735717,0.00107441,0.00135679,0.00156084,0.00177429,0.00196912,0.00216782,0.00238952,0.00261479,0.00282986,0.00300878,0.00314064,0.00355313,0.00387232,0.00403757,0.00417081,0.00438634,0.00462143,0.00475799,0.00245431,0.000704456,0.00098793
adapt_costs,EAF,0,-1.32834e-08,0.00032488,0.00073091,0.00107541,0.00136023,0.00158619,0.00179158,0.00199094,0.00220874,0.00243988,0.00265343,0.00285523,0.00304868,0.00319862,0.00359455,0.00389479,0.00404993,0.00417844,0.0043925,0.00462618,0.00475886,0.00242168,0.000703739,0.000987084
adapt_costs,SAF,0,5.51966e-08,1.9351e-07,0.000509012,0.000648894,0.000895986,0.00112601,0.00131861,0.00148797,0.00165806,0.00183855,0.00203004,0.00222182,0.00245407,0.00265458,0.00282422,0.00300608,0.00329703,0.003652,0.00393739,0.00420676,0.00450369,0.00348133,0.000740671,0.00102561
adapt_costs,WEU,0,-9.16522e-09,-1.56357e-09,2.25057e-08,0.000718648,0.000756543,0.000899671,0.00100996,0.00110838,0.00121677,0.0013326,0.00143272,0.00152126,0.00160533,0.00168822,0.00177862,0.00183235,0.00203326,0.00220817,0.00233533,0.00245246,0.00257457,0.00203986,0.000466035,0.000691543
adapt_costs,CEU,0,6.58222e-09,2.14449e-08,7.55524e-08,0.000578101,0.000692433,0.000837482,0.000937382,0.00101832,0.00111917,0.00123449,0.00134287,0.00144782,0.00155687,0.001662,0.0017154,0.00169746,0.00194992,0.00214173,0.0022733,0.00238794,0.00252519,0.00217629,0.00047901,0.000702851
adapt_costs,TUR,0,8.12667e-08,0.000663682,0.000982965,0.00117693,0.00149112,0.00171007,0.00191031,0.0021023,0.00229386,0.0024919,0.0026942,0.00289368,0.00307817,0.00325603,0.00343194,0.00361858,0.00385564,0.00411235,0.00432498,0.00452898,0.00473052,0.0034586,0.00281525,0.00359619
adapt_costs,UKR,0,5.4423e-08,3.41204e-07,0.000354449,0.0003506,0.000436094,0.000519543,0.000591643,0.000657298,0.000730527,0.00080981,0.000884946,0.000914209,0.00108973,0.00119083,0.00126113,0.0013275,0.00144488,0.0015864,0.00169524,0.00179627,0.00191597,0.00156451,0.00066752,0.000912475
adapt_costs,STAN,0,3.25214e-08,3.03394e-07,0.000384959,0.000377353,0.000468301,0.00055163,0.000624965,0.000694026,0.000771383,0.000856457,0.000932605,0.000967107,0.00111122,0.00123785,0.00132028,0.00139613,0.0015134,0.00164848,0.00175646,0.00185848,0.00197111,0.00144021,0.000648317,0.000895285
adapt_costs,RUS,0,1.24036e-09,1.53888e-08,6.5151e-08,0.000225284,0.000297041,0.000363226,0.00050628,0.000620378,0.000720505,0.000812722,0.000906441,0.000999127,0.001082,0.00115877,0.0012307,0.00130552,0.00140835,0.00152417,0.00161864,0.00170831,0.00180657,0.00129813,0.00125658,0.00151165
adapt_costs,ME,0,-8.27916e-09,-2.59793e-09,1.39866e-08,0.000519197,0.000789507,0.00102329,0.00124689,0.00137354,0.00153162,0.00169115,0.00184963,0.00199909,0.00212495,0.00225022,0.00240715,0.00256022,0.00266037,0.00275028,0.00287108,0.00299939,0.00309376,0.00169417,0.00151908,0.00195692
adapt_costs,INDIA,0,-1.83116e-08,-1.17343e-08,-9.36903e-09,0.000419358,0.000608811,0.000874837,0.00137919,0.00158435,0.00182236,0.00206522,0.00230753,0.00254672,0.00278342,0.00301492,0.00321765,0.00343098,0.00374994,0.00412267,0.00442256,0.00470418,0.00500018,0.00361422,0.00227282,0.00290398
adapt_costs,KOR,0,1.2756e-07,0.000582053,0.000912272,0.0011316,0.00139514,0.00161621,0.00182084,0.00202086,0.00221503,0.00241343,0.00261346,0.00281411,0.00301719,0.00320882,0.00332409,0.00342527,0.00366711,0.00397087,0.00419389,0.0043963,0.00463833,0.00389163,0.00289389,0.00367567
adapt_costs,CHN,0,-1.6879e-08,-9.09039e-09,0.000321895,0.000495657,0.000640944,0.000768539,0.000870235,0.000953779,0.0011388,0.00125864,0.00136929,0.00147874,0.00160912,0.00174037,0.00177687,0.00177956,0.00191051,0.00210257,0.00222851,0.00233353,0.00248346,0.0022763,0.00110441,0.00147032
adapt_costs,SEAS,0,-1.42398e-08,-1.02102e-08,-8.10712e-09,-4.99733e-09,5.21658e-09,0.00134303,0.0021325,0.0020852,0.00228376,0.002521,0.00275234,0.00297393,0.00318954,0.00339667,0.00358042,0.00375975,0.00396749,0.00418152,0.00437011,0.00455173,0.00469445,0.00289292,0.00201019,0.0026291
adapt_costs,INDO,0,-1.24296e-08,-8.20361e-09,-5.00706e-09,2.28002e-10,1.54223e-08,0.000601634,0.0017992,0.00189799,0.00202715,0.00223787,0.00244916,0.0026567,0.00286687,0.00306597,0.00319668,0.00332039,0.00357798,0.00389344,0.00412083,0.00432163,0.00455009,0.00361797,0.00208728,0.00271112
adapt_costs,JAP,0,1.98864e-08,5.06508e-08,0.000614744,0.000948146,0.00108946,0.00122187,0.00132889,0.00142602,0.00154049,0.00166761,0.00178385,0.0018942,0.00201487,0.00213386,0.0022037,0.00226208,0.00241219,0.00261065,0.00266469,0.00294502,0.00314651,0.00333531,0.00111072,0.000747609
adapt_costs,OCE,0,9.03857e-08,9.77088e-08,1.38419e-07,2.66994e-07,0.000422421,0.0014183,0.00218928,0.00212894,0.00228132,0.00245633,0.00266472,0.00286732,0.0030139,0.00315686,0.00338741,0.00364891,0.00387425,0.00408739,0.00428356,0.00447654,0.00464063,0.00311868,0.00203737,0.00265623
adapt_costs,RSAS,0,-1.70019e-08,-1.17318e-08,-1.04395e-08,-8.06522e-09,0.000786226,0.00164215,0.00225218,0.0022455,0.00246154,0.00270651,0.00293404,0.00314159,0.00331819,0.00349477,0.00372093,0.00394384,0.00409353,0.00422681,0.00439751,0.00457606,0.00468754,0.00265459,0.00199473,0.0026125
adapt_costs,RSAF,0,-2.10143e-09,0.000366009,0.00113523,0.000530433,0.0010284,0.00177042,0.00169555,0.0018841,0.00210034,0.00233264,0.00256812,0.00279182,0.00297864,0.00311876,0.00353913,0.00385507,0.00402488,0.00416317,0.0043796,0.00461414,0.00475242,0.00248377,0.000705404,0.000989008
adapt_FAD,CAN,0,1.01629e-08,1.45958e-08,2.04187e-08,2.76754e-08,3.68057e-08,4.82141e-08,6.28378e-08,8.24936e-08,1.10112e-07,1.51286e-07,2.17133e-07,3.33011e-07,5.68287e-07,0.000117864,0.000157684,0.000187211,0.000212148,0.000234647,0.000257369,0.000281551,0.000308157,0.000382088,0.000560288,0.000791315
adapt_FAD,USA,0,0,0,0,0,0,0,0,1.49935e-09,4.73781e-09,9.32859e-09,1.62191e-08,2.73827e-08,4.77614e-08,8.63725e-05,0.000141388,0.000172668,0.000198593,0.000222198,0.000245727,0.000270419,0.000297546,0.000376787,0.000554474,0.000784546
adapt_FAD,MEX,0,0,5.81098e-10,4.98367e-08,0.000262877,0.000381839,0.00049074,0.000592366,0.000687528,0.000779222,0.00087014,0.000961108,0.00105179,0.00114145,0.00123056,0.00132076,0.00141099,0.00149364,0.00156803,0.00164539,0.00173132,0.00183023,0.00217446,0.00283104,0.003614
adapt_FAD,RCAM,0,0,8.06391e-10,4.3786e-08,0.000248124,0.0003581,0.000456341,0.000546797,0.000630969,0.000710867,0.000788519,0.000865203,0.000941059,0.00101569,0.00108942,0.00116304,0.00123748,0.00131433,0.00139504,0.00148114,0.00157553,0.00168812,0.00211309,0.00276415,0.00354263
adapt_FAD,BRA,0,0,0,2.36742e-08,0.000263497,0.000383568,0.000495304,0.000600622,0.000698979,0.000793737,0.000888535,0.000988166,0.00109355,0.0011932,0.00128342,0.00138035,0.00148789,0.00158483,0.001664,0.0017432,0.00183025,0.00192225,0.0022169,0.00287723,0.00366317
adapt_FAD,RSAM,0,0,0,1.94054e-08,0.00025625,0.000372316,0.000479313,0.000579648,0.000673234,0.000762442,0.000850123,0.000940364,0.00103356,0.00112217,0.00120438,0.00128825,0.00137518,0.00145642,0.00153121,0.00160997,0.00169788,0.00180016,0.00216211,0.00281772,0.00359984
adapt_FAD,NAF,0,0,0,0,0,0,0,0,3.34261e-09,9.34433e-09,1.95752e-08,3.95116e-08,9.01912e-05,0.000162301,0.000204059,0.000240594,0.00027479,0.000305527,0.000333138,0.000361084,0.000391201,0.000424955,0.000511564,0.000728346,0.00101591
adapt_FAD,WAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013865,0.00017912,0.000210363,0.000240899,0.000272638,0.000304741,0.000338239,0.000377169,0.000491148,0.000704452,0.000987937
adapt_FAD,EAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132857,0.000174554,0.000206555,0.000237736,0.000269993,0.000302495,0.00033632,0.000375574,0.000490534,0.000703731,0.00098709
adapt_FAD,SAF,0,0,1.8568e-11,3.07182e-09,7.11442e-09,1.27422e-08,2.06283e-08,3.18828e-08,4.861e-08,7.50222e-08,1.20817e-07,2.12706e-07,0.000102334,0.000167982,0.000210968,0.000249384,0.000285791,0.000318442,0.000347114,0.000375673,0.000406108,0.000439285,0.000518274,0.000735997,0.00102479
adapt_FAD,WEU,0,0,0,0,0,0,0,0,0,6.13739e-10,3.85295e-09,8.32992e-09,1.47754e-08,2.44332e-08,3.97905e-08,6.63761e-08,9.2378e-05,0.00013739,0.000162537,0.000184429,0.000206024,0.000228462,0.000287823,0.000465439,0.000691455
adapt_FAD,CEU,0,0,0,0,0,2.72127e-09,7.12275e-09,1.29445e-08,2.08989e-08,3.20384e-08,4.79018e-08,7.10827e-08,1.05989e-07,1.59778e-07,2.47049e-07,4.21378e-07,0.000132149,0.000164572,0.000186346,0.000206151,0.000226534,0.000247391,0.000296481,0.00047479,0.000702288
adapt_FAD,TUR,0,0,4.88825e-09,6.80391e-08,0.000255415,0.000370449,0.000475059,0.000573639,0.000667848,0.000759153,0.000849243,0.000938536,0.00102672,0.00111403,0.00120102,0.00128892,0.0013769,0.00145855,0.0015334,0.00161149,0.00169804,0.00179836,0.00215891,0.00281407,0.0035959
adapt_FAD,UKR,0,0,2.49205e-09,7.25599e-09,1.39864e-08,2.34953e-08,3.7147e-08,5.73068e-08,8.85865e-08,1.40079e-07,2.33883e-07,4.43706e-07,0.000124159,0.000168117,0.000201954,0.000233954,0.000265677,0.000293609,0.000317297,0.000341171,0.000367165,0.000395273,0.000465829,0.000660302,0.00091117
adapt_FAD,STAN,0,0,0,1.1929e-09,5.09852e-09,1.0351e-08,1.75888e-08,2.78766e-08,4.31342e-08,6.68283e-08,1.06474e-07,1.84067e-07,9.13081e-05,0.00014896,0.000183787,0.000214871,0.000244775,0.000271194,0.000294284,0.000317717,0.000343158,0.000371205,0.000453157,0.000646132,0.000894842
adapt_FAD,RUS,0,0,0,0,1.37728e-09,1.00871e-08,3.50246e-08,0.000141722,0.000221812,0.000283524,0.000339844,0.000393407,0.000444852,0.000494858,0.000544226,0.00059411,0.000644506,0.000692056,0.000735942,0.000780661,0.000828655,0.000880951,0.00103607,0.00125549,0.00151135
adapt_FAD,ME,0,0,0,0,0,0,0,0.000125062,0.000220884,0.0002872,0.000345591,0.000399954,0.000451633,0.000501813,0.000550738,0.000596825,0.000640863,0.00068729,0.000737547,0.000790295,0.000846731,0.000912448,0.00115817,0.00151902,0.00195691
adapt_FAD,INDIA,0,0,0,0,0,0,0,0.000203391,0.000313705,0.000409746,0.000502572,0.000594978,0.000687277,0.00077851,0.000868872,0.000960946,0.00105483,0.00114411,0.00122656,0.00131052,0.00140095,0.00150124,0.00176466,0.00227274,0.00290397
adapt_FAD,KOR,0,1.0265e-09,1.48802e-08,8.81569e-05,0.000273744,0.000395873,0.000507797,0.0006131,0.000712832,0.000809096,0.000903884,0.000997947,0.00109048,0.00117936,0.00126607,0.00136294,0.00147255,0.00157301,0.00165658,0.001741,0.00183423,0.00193533,0.00222781,0.00288806,0.00367441
adapt_FAD,CHN,0,0,0,0,0,0,0,1.95167e-09,0.000170965,0.000228938,0.000278022,0.000323681,0.000367043,0.000406213,0.000441521,0.00048211,0.000531198,0.000576303,0.00061208,0.000647428,0.000686315,0.000725915,0.000809431,0.0011037,0.00147022
adapt_FAD,SEAS,0,0,0,0,0,0,0,0.000200688,0.00032439,0.000417247,0.000498973,0.000574486,0.00064541,0.000711734,0.000774327,0.000835713,0.000896803,0.000955916,0.00101365,0.00107391,0.00113959,0.00121694,0.00150424,0.00201009,0.00262908
adapt_FAD,INDO,0,0,0,0,0,0,0,0.00015277,0.000323706,0.000433591,0.000530089,0.000620121,0.000705569,0.00078595,0.000862279,0.000940667,0.00102265,0.00109734,0.00116057,0.00122311,0.00129036,0.00136293,0.00157401,0.00208625,0.00271091
adapt_FAD,JAP,0,0,0,0,2.82808e-09,6.90969e-09,1.19958e-08,1.84509e-08,2.68701e-08,3.79918e-08,5.28216e-08,7.30954e-08,1.01462e-07,1.4103e-07,1.96941e-07,2.85607e-07,4.4414e-07,7.15022e-07,1.1523e-06,0.000124496,0.000152382,0.000175344,0.00019882,0.000395938,0.000746286
adapt_FAD,OCE,0,8.25606e-09,1.03189e-08,1.26684e-08,1.5585e-08,2.72906e-08,8.59714e-08,0.000208121,0.000321814,0.000411756,0.000494711,0.000573824,0.000649983,0.000725588,0.000801325,0.00087234,0.000936739,0.000997625,0.00105713,0.00111864,0.0011849,0.00126159,0.00152709,0.00203481,0.00265561
adapt_FAD,RSAS,0,0,0,0,0,0,0,0.000212103,0.000315999,0.000398465,0.000471869,0.000540366,0.000605709,0.000669088,0.000730849,0.00078893,0.000844064,0.000901485,0.00096317,0.001028,0.00109763,0.00118052,0.00149024,0.00199472,0.0026125
adapt_FAD,RSAF,0,0,0,0,0,0,0,0,0,0,0,0,3.93392e-10,7.29482e-09,0.000144801,0.000183323,0.000213816,0.000243813,0.000275093,0.00030685,0.000340108,0.000378838,0.000491926,0.000705364,0.000989006
adapt_IAD,CAN,0,5.62694e-07,0.000352188,0.00038904,0.000472384,0.000567976,0.000659621,0.000728533,0.000784801,0.000843355,0.000905158,0.000969297,0.00103328,0.00109995,0.000984928,0.00113115,0.0012118,0.00129631,0.00138401,0.00145663,0.0015265,0.00159805,0.00101701,3.90211e-06,7.67153e-07
adapt_IAD,USA,0,5.39834e-08,0.000356369,0.000379822,0.000474007,0.000568826,0.000657319,0.000731209,0.000799212,0.000868241,0.000941071,0.00101421,0.0010838,0.00114618,0.00106965,0.00115816,0.00126021,0.00134112,0.00142095,0.00149241,0.00156258,0.00163058,0.000957727,3.59937e-07,6.70813e-08
adapt_IAD,MEX,0,5.81175e-08,0.000644985,0.000939368,0.000868839,0.00105679,0.00116514,0.00127488,0.00138929,0.00149371,0.00159736,0.00170179,0.00180355,0.00189856,0.00198838,0.00207245,0.0021687,0.00232892,0.00251886,0.00265674,0.00277594,0.00288647,0.0013936,1.17861e-06,2.7916e-07
adapt_IAD,RCAM,0,5.13079e-08,0.000664846,0.00102605,0.000984667,0.00120263,0.00133674,0.00146715,0.00159874,0.00173028,0.00186832,0.00200452,0.00213497,0.002256,0.00237299,0.00249112,0.00260567,0.00270788,0.00280516,0.00290587,0.0030038,0.00304321,0.000886997,3.46161e-07,8.63026e-08
adapt_IAD,BRA,0,2.73727e-08,0.000636824,0.000939718,0.000865378,0.0010423,0.00113097,0.00122888,0.00134296,0.00144399,0.00153607,0.001594,0.00163406,0.0017463,0.00189163,0.00193294,0.00194215,0.00209597,0.00232645,0.00247799,0.00260243,0.00277395,0.00165839,1.17593e-06,2.52109e-07
adapt_IAD,RSAM,0,2.87671e-08,0.00067024,0.000973397,0.000913781,0.00110599,0.00120391,0.00130958,0.00142927,0.00154503,0.00165938,0.00174517,0.00181852,0.00194013,0.00208132,0.00217105,0.0022515,0.00240345,0.00258318,0.00271188,0.00282247,0.00291664,0.00128991,4.5362e-07,1.05751e-07
adapt_IAD,NAF,0,4.7463e-09,3.76804e-08,0.000512269,0.000660635,0.000899029,0.00111076,0.00130281,0.00148607,0.00167365,0.00187216,0.00207586,0.00218905,0.00236212,0.00255454,0.00271222,0.00288032,0.00314264,0.00345262,0.0036989,0.00392747,0.00415561,0.00276811,7.84524e-07,1.43254e-07
adapt_IAD,WAF,0,0,0.000314671,0.000735727,0.00107442,0.0013568,0.00156085,0.00177429,0.00196913,0.00216783,0.00238953,0.00261479,0.00282986,0.00300879,0.00300199,0.00337401,0.00366196,0.00379667,0.00389817,0.0040816,0.00428319,0.00438082,0.00196316,3.63506e-09,0
adapt_IAD,EAF,0,0,0.000324889,0.000730919,0.00107542,0.00136024,0.0015862,0.00179159,0.00199095,0.00220875,0.00243988,0.00265344,0.00285523,0.00304868,0.00306576,0.00342,0.00368823,0.0038122,0.00390845,0.00409001,0.00428986,0.00438329,0.00193114,7.84542e-09,0
adapt_IAD,SAF,0,5.69663e-08,1.93491e-07,0.000509009,0.000648887,0.000895973,0.00112599,0.00131858,0.00148792,0.00165799,0.00183843,0.00202983,0.00211949,0.00228609,0.00244361,0.00257483,0.00272029,0.00297859,0.00330489,0.00356172,0.00380065,0.0040644,0.00296306,4.6738e-06,8.20839e-07
adapt_IAD,WEU,0,0,6.63649e-09,3.03762e-08,0.000718655,0.000756549,0.000899676,0.00100997,0.00110839,0.00121676,0.0013326,0.00143271,0.00152125,0.00160531,0.00168818,0.00177856,0.00173997,0.00189587,0.00204564,0.0021509,0.00224644,0.00234611,0.00175204,5.96606e-07,8.73348e-08
adapt_IAD,CEU,0,1.22938e-08,2.61175e-08,7.89618e-08,0.000578101,0.00069243,0.000837475,0.000937369,0.0010183,0.00111913,0.00123444,0.0013428,0.00144771,0.00155671,0.00166176,0.00171498,0.00156531,0.00178534,0.00195538,0.00206715,0.00216141,0.0022778,0.00187981,4.21997e-06,5.63129e-07
adapt_IAD,TUR,0,8.45062e-08,0.000663677,0.000982897,0.00092152,0.00112067,0.00123501,0.00133667,0.00143445,0.00153471,0.00164266,0.00175566,0.00186696,0.00196415,0.00205501,0.00214303,0.00224168,0.00239709,0.00257895,0.0027135,0.00283094,0.00293216,0.00129969,1.17617e-06,2.86226e-07
adapt_IAD,UKR,0,5.56282e-08,3.38711e-07,0.000354441,0.000350586,0.000436071,0.000519506,0.000591586,0.00065721,0.000730387,0.000809576,0.000884502,0.00079005,0.000921618,0.000988874,0.00102718,0.00106183,0.00115127,0.0012691,0.00135407,0.0014291,0.0015207,0.00109869,7.21792e-06,1.30452e-06
adapt_IAD,STAN,0,3.65967e-08,3.0508e-07,0.000384958,0.000377348,0.000468291,0.000551612,0.000624937,0.000693983,0.000771316,0.00085635,0.00093242,0.000875799,0.00096226,0.00105406,0.00110541,0.00115135,0.00124221,0.00135419,0.00143874,0.00151532,0.0015999,0.000987054,2.18463e-06,4.43142e-07
adapt_IAD,RUS,0,7.58923e-09,2.03328e-08,6.80048e-08,0.000225283,0.00029703,0.00036319,0.000364558,0.000398566,0.000436981,0.000472877,0.000513034,0.000554275,0.000587142,0.000614548,0.000636589,0.00066101,0.000716297,0.000788226,0.000837976,0.000879656,0.000925622,0.000262061,1.0917e-06,3.01382e-07
