Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
rel_mitigation_costs,ME,fraction_of_GDP,-5.17572e-09,-5.11795e-09,-5.08201e-09,-5.05923e-09,-5.04442e-09,-5.03446e-09,-5.02737e-09,-5.02207e-09,-5.01793e-09,-5.01463e-09,-5.01205e-09,-5.01005e-09,-5.00845e-09,-5.00715e-09,-5.0061e-09,-5.00523e-09,-5.00451e-09
rel_mitigation_costs,INDIA,fraction_of_GDP,-5.05249e-09,-5.02775e-09,-5.016e-09,-5.00992e-09,-5.00647e-09,-5.00438e-09,-5.00307e-09,-5.00221e-09,-5.00163e-09,-5.00122e-09,-5.00094e-09,-5.00074e-09,-5.00059e-09,-5.00047e-09,-5.00039e-09,-5.00032e-09,-5.00027e-09
rel_mitigation_costs,KOR,fraction_of_GDP,-5.60858e-09,-5.45758e-09,-5.36048e-09,-5.29937e-09,-5.25861e-09,-5.22962e-09,-5.20848e-09,-5.19296e-09,-5.18154e-09,-5.17309e-09,-5.16644e-09,-5.16075e-09,-5.15577e-09,-5.15146e-09,-5.14803e-09,-5.14555e-09,-5.1434e-09
rel_mitigation_costs,CHN,fraction_of_GDP,-5.00404e-09,-5.00214e-09,-5.00135e-09,-5.00098e-09,-5.00077e-09,-5.00064e-09,-5.00055e-09,-5.0005e-09,-5.00046e-09,-5.00043e-09,-5.00041e-09,-5.0004e-09,-5.00039e-09,-5.00039e-09,-5.00039e-09,-5.00039e-09,-5.00039e-09
rel_mitigation_costs,SEAS,fraction_of_GDP,-5.26432e-09,-5.16793e-09,-5.11216e-09,-5.0787e-09,-5.05711e-09,-5.04241e-09,-5.03215e-09,-5.02486e-09,-5.01955e-09,-5.0156e-09,-5.01264e-09,-5.0104e-09,-5.00868e-09,-5.00734e-09,-5.00629e-09,-5.00544e-09,-5.00473e-09
rel_mitigation_costs,INDO,fraction_of_GDP,-5.70815e-09,-5.40078e-09,-5.2428e-09,-5.15819e-09,-5.10897e-09,-5.07831e-09,-5.05837e-09,-5.04491e-09,-5.03556e-09,-5.02887e-09,-5.02396e-09,-5.02025e-09,-5.01736e-09,-5.01504e-09,-5.01319e-09,-5.01169e-09,-5.01043e-09
rel_mitigation_costs,JAP,fraction_of_GDP,-5.13151e-09,-5.1196e-09,-5.11002e-09,-5.10362e-09,-5.09876e-09,-5.09401e-09,-5.08913e-09,-5.08418e-09,-5.07941e-09,-5.07502e-09,-5.07114e-09,-5.0678e-09,-5.0648e-09,-5.06194e-09,-5.05923e-09,-5.05669e-09,-5.05426e-09
rel_mitigation_costs,OCE,fraction_of_GDP,-6.34327e-09,-6.09551e-09,-5.90407e-09,-5.75514e-09,-5.6337e-09,-5.53168e-09,-5.44803e-09,-5.38026e-09,-5.3232e-09,-5.27416e-09,-5.23379e-09,-5.20164e-09,-5.17592e-09,-5.15507e-09,-5.13789e-09,-5.12346e-09,-5.111e-09
rel_mitigation_costs,RSAS,fraction_of_GDP,-6.08255e-09,-5.67983e-09,-5.42681e-09,-5.27248e-09,-5.17607e-09,-5.11494e-09,-5.07615e-09,-5.05134e-09,-5.03514e-09,-5.02441e-09,-5.01724e-09,-5.01239e-09,-5.00909e-09,-5.0068e-09,-5.00516e-09,-5.00396e-09,-5.0031e-09
rel_mitigation_costs,RSAF,fraction_of_GDP,-8.42072e-09,-7.79586e-09,-7.19842e-09,-6.66528e-09,-6.19063e-09,-5.79799e-09,-5.51126e-09,-5.3206e-09,-5.2001e-09,-5.12576e-09,-5.0802e-09,-5.05214e-09,-5.03471e-09,-5.02364e-09,-5.01638e-09,-5.01155e-09,-5.00844e-09
carbonprice,CAN,trillion*usd/GtCO2/yr,5.22241e-15,5.22246e-15,5.22254e-15,5.22265e-15,5.22278e-15,5.22294e-15,5.22313e-15,5.22337e-15,5.22369e-15,5.22418e-15,5.22523e-15,5.23056e-15,5.24151e-15,5.25007e-15,5.25712e-15,5.26323e-15,5.2686e-15
carbonprice,USA,trillion*usd/GtCO2/yr,5.2221e-15,5.22189e-15,5.22217e-15,5.2223e-15,5.22243e-15,5.22258e-15,5.22276e-15,5.22297e-15,5.22325e-15,5.22368e-15,5.2246e-15,5.22926e-15,5.23884e-15,5.24632e-15,5.25249e-15,5.25784e-15,5.26252e-15
carbonprice,MEX,trillion*usd/GtCO2/yr,5.22162e-15,5.22166e-15,5.22171e-15,5.22178e-15,5.22187e-15,5.22198e-15,5.22212e-15,5.22228e-15,5.2225e-15,5.22283e-15,5.22355e-15,5.22718e-15,5.23465e-15,5.24048e-15,5.24528e-15,5.24945e-15,5.2531e-15
carbonprice,RCAM,trillion*usd/GtCO2/yr,5.22204e-15,5.22209e-15,5.22215e-15,5.22224e-15,5.22235e-15,5.22249e-15,5.22265e-15,5.22286e-15,5.22313e-15,5.22355e-15,5.22444e-15,5.22898e-15,5.23829e-15,5.24556e-15,5.25156e-15,5.25676e-15,5.26132e-15
carbonprice,BRA,trillion*usd/GtCO2/yr,5.22054e-15,5.22054e-15,5.22057e-15,5.22059e-15,5.22062e-15,5.22066e-15,5.22071e-15,5.22077e-15,5.22085e-15,5.22096e-15,5.22122e-15,5.2225e-15,5.22513e-15,5.22719e-15,5.22889e-15,5.23036e-15,5.23165e-15
carbonprice,RSAM,trillion*usd/GtCO2/yr,5.22064e-15,5.22065e-15,5.22068e-15,5.22071e-15,5.22074e-15,5.22079e-15,5.22085e-15,5.22091e-15,5.221e-15,5.22114e-15,5.22144e-15,5.22295e-15,5.22605e-15,5.22847e-15,5.23046e-15,5.23219e-15,5.23371e-15
carbonprice,NAF,trillion*usd/GtCO2/yr,5.22526e-15,5.22537e-15,5.22554e-15,5.22577e-15,5.22606e-15,5.2264e-15,5.22682e-15,5.22734e-15,5.22803e-15,5.22908e-15,5.23136e-15,5.24285e-15,5.26646e-15,5.28491e-15,5.30012e-15,5.3133e-15,5.32486e-15
carbonprice,WAF,trillion*usd/GtCO2/yr,5.22113e-15,5.22114e-15,5.22119e-15,5.22124e-15,5.22131e-15,5.22138e-15,5.22148e-15,5.22159e-15,5.22175e-15,5.22198e-15,5.22249e-15,5.22505e-15,5.23031e-15,5.23441e-15,5.2378e-15,5.24074e-15,5.24331e-15
carbonprice,EAF,trillion*usd/GtCO2/yr,5.22169e-15,5.22173e-15,5.22179e-15,5.22186e-15,5.22196e-15,5.22207e-15,5.22221e-15,5.22238e-15,5.22261e-15,5.22295e-15,5.2237e-15,5.22749e-15,5.23526e-15,5.24134e-15,5.24634e-15,5.25068e-15,5.25449e-15
carbonprice,SAF,trillion*usd/GtCO2/yr,5.22138e-15,5.22141e-15,5.22145e-15,5.22152e-15,5.22159e-15,5.22169e-15,5.2218e-15,5.22194e-15,5.22213e-15,5.22241e-15,5.22302e-15,5.22613e-15,5.2325e-15,5.23748e-15,5.24158e-15,5.24514e-15,5.24827e-15
carbonprice,WEU,trillion*usd/GtCO2/yr,5.22343e-15,5.22339e-15,5.2236e-15,5.22377e-15,5.22396e-15,5.22419e-15,5.22448e-15,5.22482e-15,5.22528e-15,5.22597e-15,5.22746e-15,5.23502e-15,5.25053e-15,5.26265e-15,5.27264e-15,5.2813e-15,5.28889e-15
carbonprice,CEU,trillion*usd/GtCO2/yr,5.22235e-15,5.2224e-15,5.22248e-15,5.22258e-15,5.22271e-15,5.22287e-15,5.22306e-15,5.2233e-15,5.22361e-15,5.22409e-15,5.22512e-15,5.23033e-15,5.24103e-15,5.24939e-15,5.25629e-15,5.26226e-15,5.26751e-15
carbonprice,TUR,trillion*usd/GtCO2/yr,5.22347e-15,5.22354e-15,5.22365e-15,5.22381e-15,5.224e-15,5.22422e-15,5.2245e-15,5.22485e-15,5.22531e-15,5.226e-15,5.22751e-15,5.23513e-15,5.2508e-15,5.26303e-15,5.27312e-15,5.28186e-15,5.28953e-15
carbonprice,UKR,trillion*usd/GtCO2/yr,5.22239e-15,5.22244e-15,5.22252e-15,5.22262e-15,5.22275e-15,5.22291e-15,5.2231e-15,5.22334e-15,5.22366e-15,5.22414e-15,5.22519e-15,5.23047e-15,5.24133e-15,5.24981e-15,5.25681e-15,5.26287e-15,5.26819e-15
carbonprice,STAN,trillion*usd/GtCO2/yr,5.22529e-15,5.2254e-15,5.22557e-15,5.22581e-15,5.22609e-15,5.22644e-15,5.22686e-15,5.22739e-15,5.22808e-15,5.22914e-15,5.23142e-15,5.24299e-15,5.26675e-15,5.2853e-15,5.30061e-15,5.31387e-15,5.32551e-15
carbonprice,RUS,trillion*usd/GtCO2/yr,5.22409e-15,5.22413e-15,5.2243e-15,5.22449e-15,5.22472e-15,5.22499e-15,5.22532e-15,5.22573e-15,5.22626e-15,5.22708e-15,5.22886e-15,5.23783e-15,5.25627e-15,5.27067e-15,5.28255e-15,5.29284e-15,5.30187e-15
carbonprice,ME,trillion*usd/GtCO2/yr,5.22328e-15,5.22331e-15,5.22345e-15,5.2236e-15,5.22379e-15,5.22401e-15,5.22427e-15,5.22461e-15,5.22504e-15,5.2257e-15,5.22713e-15,5.23435e-15,5.24919e-15,5.26079e-15,5.27034e-15,5.27862e-15,5.28589e-15
carbonprice,INDIA,trillion*usd/GtCO2/yr,5.22184e-15,5.22182e-15,5.22193e-15,5.22203e-15,5.22214e-15,5.22227e-15,5.22242e-15,5.22261e-15,5.22286e-15,5.22323e-15,5.22405e-15,5.22815e-15,5.23659e-15,5.24318e-15,5.24862e-15,5.25333e-15,5.25746e-15
carbonprice,KOR,trillion*usd/GtCO2/yr,5.22232e-15,5.22237e-15,5.22245e-15,5.22255e-15,5.22268e-15,5.22283e-15,5.22302e-15,5.22326e-15,5.22357e-15,5.22404e-15,5.22505e-15,5.2302e-15,5.24078e-15,5.24905e-15,5.25586e-15,5.26177e-15,5.26695e-15
carbonprice,CHN,trillion*usd/GtCO2/yr,5.22157e-15,5.21934e-15,5.22144e-15,5.22174e-15,5.22189e-15,5.22201e-15,5.22213e-15,5.22229e-15,5.22249e-15,5.2228e-15,5.22349e-15,5.227e-15,5.23424e-15,5.23989e-15,5.24455e-15,5.24859e-15,5.25213e-15
carbonprice,SEAS,trillion*usd/GtCO2/yr,5.22213e-15,5.22215e-15,5.22224e-15,5.22234e-15,5.22246e-15,5.2226e-15,5.22277e-15,5.22299e-15,5.22327e-15,5.22371e-15,5.22464e-15,5.22937e-15,5.23908e-15,5.24666e-15,5.25291e-15,5.25833e-15,5.26308e-15
carbonprice,INDO,trillion*usd/GtCO2/yr,5.22187e-15,5.2219e-15,5.22197e-15,5.22206e-15,5.22216e-15,5.22229e-15,5.22244e-15,5.22263e-15,5.22288e-15,5.22326e-15,5.22409e-15,5.22826e-15,5.23684e-15,5.24354e-15,5.24907e-15,5.25385e-15,5.25805e-15
carbonprice,JAP,trillion*usd/GtCO2/yr,5.22187e-15,5.2219e-15,5.22197e-15,5.22205e-15,5.22216e-15,5.22228e-15,5.22244e-15,5.22263e-15,5.22288e-15,5.22326e-15,5.22408e-15,5.22825e-15,5.23681e-15,5.24349e-15,5.24901e-15,5.25379e-15,5.25798e-15
carbonprice,OCE,trillion*usd/GtCO2/yr,5.2211e-15,5.22113e-15,5.22116e-15,5.22121e-15,5.22127e-15,5.22135e-15,5.22144e-15,5.22155e-15,5.2217e-15,5.22193e-15,5.22243e-15,5.22493e-15,5.23007e-15,5.23409e-15,5.2374e-15,5.24027e-15,5.24279e-15
carbonprice,RSAS,trillion*usd/GtCO2/yr,5.22223e-15,5.22228e-15,5.22235e-15,5.22245e-15,5.22257e-15,5.22272e-15,5.2229e-15,5.22313e-15,5.22343e-15,5.22388e-15,5.22486e-15,5.22981e-15,5.23997e-15,5.24791e-15,5.25446e-15,5.26013e-15,5.2651e-15
carbonprice,RSAF,trillion*usd/GtCO2/yr,5.22281e-15,5.22286e-15,5.22296e-15,5.22308e-15,5.22324e-15,5.22342e-15,5.22365e-15,5.22393e-15,5.2243e-15,5.22487e-15,5.22609e-15,5.23229e-15,5.24501e-15,5.25495e-15,5.26314e-15,5.27024e-15,5.27647e-15
global_rel_mitigation_costs,Global,dimensionless,-5.65152e-10,-4.2395e-10,-3.22904e-10,-2.51926e-10,-1.99793e-10,-1.60201e-10,-1.29983e-10,-1.0675e-10,-8.84084e-11,-7.36546e-11,-6.19445e-11,-5.27354e-11,-4.53779e-11,-3.93809e-11,-3.44267e-11,-3.02977e-11,-2.68348e-11
global_emission_reduction_per_cost_unit,Global,GtCO2/trillion/usd,0,2.12379,2.25274,2.33893,2.40629,2.47842,2.5384,2.57088,2.60472,2.66921,2.7529,2.83756,2.91668,2.98999,3.07084,3.17081,3.28104
global_cost_per_emission_reduction_unit,Global,trillion*usd/GtCO2,0,-1.67512e-06,-1.44834e-06,-1.26496e-06,-1.10994e-06,-9.73131e-07,-8.59461e-07,-7.69497e-07,-6.91962e-07,-6.19232e-07,-5.54737e-07,-5.01092e-07,-4.56794e-07,-4.19616e-07,-3.86701e-07,-3.56272e-07,-3.28688e-07
burden_sharing_common_level,Global,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capital_stock,CAN,trillion*usd/yr,3.06075,3.94538,4.8115,5.67895,6.55762,7.44802,8.34783,9.25649,10.186,11.1566,12.1777,13.2469,14.3572,15.5,16.6689,17.8606,19.0755
capital_stock,USA,trillion*usd/yr,33.4009,42.9322,52.2807,61.3286,70.0069,78.3093,86.2696,93.9511,101.442,108.833,116.137,123.308,130.32,137.171,143.845,150.318,156.623
capital_stock,MEX,trillion*usd/yr,3.686,4.96314,6.31972,7.7609,9.29535,10.9357,12.6937,14.5791,16.5984,18.756,21.0558,23.5013,26.0916,28.8239,31.6989,34.7199,37.8827
capital_stock,RCAM,trillion*usd/yr,1.0413,1.8912,2.79948,3.77929,4.84753,6.02509,7.32903,8.77264,10.3695,12.1335,14.0758,16.205,18.5268,21.0448,23.7604,26.6718,29.7667
capital_stock,BRA,trillion*usd/yr,5.32128,7.05212,8.86852,10.7298,12.6162,14.5294,16.473,18.4468,20.4432,22.4503,24.4669,26.4993,28.5445,30.5914,32.638,34.6912,36.7601
capital_stock,RSAM,trillion*usd/yr,5.99268,7.97139,10.1481,12.5202,15.0885,17.8572,20.8301,24.0089,27.3924,30.9754,34.7443,38.6803,42.7688,46.9983,51.3492,55.7987,60.3428
capital_stock,NAF,trillion*usd/yr,2.49252,3.57114,4.86384,6.36353,8.06715,9.98058,12.1101,14.4611,17.0398,19.8484,22.8676,26.062,29.4063,32.8853,36.4816,40.1776,43.9691
capital_stock,WAF,trillion*usd/yr,1.67816,2.8104,4.29074,6.208,8.69217,11.9147,16.0851,21.4439,28.2574,36.8085,47.3782,60.232,75.5778,93.5864,114.464,138.371,165.096
capital_stock,EAF,trillion*usd/yr,0.886128,1.35569,1.9698,2.76815,3.81165,5.18142,6.97128,9.28564,12.2437,15.9769,20.622,26.3137,33.161,41.2599,50.7405,61.7184,74.0964
capital_stock,SAF,trillion*usd/yr,1.37501,1.82282,2.3264,2.87823,3.47154,4.1019,4.76733,5.46747,6.2016,6.9679,7.76165,8.57594,9.40409,10.2395,11.0731,11.8956,12.708
capital_stock,WEU,trillion*usd/yr,27.8288,35.8186,43.3455,50.6037,57.7402,64.87,72.0744,79.4129,86.9581,94.7827,102.891,111.231,119.772,128.504,137.413,146.479,155.705
capital_stock,CEU,trillion*usd/yr,4.13085,5.78456,7.44029,9.09255,10.7242,12.3149,13.8574,15.3589,16.8383,18.3178,19.7946,21.2456,22.6569,24.0273,25.3643,26.6807,27.9874
capital_stock,TUR,trillion*usd/yr,2.07729,3.08813,4.15389,5.27098,6.43881,7.65898,8.93139,10.2542,11.6259,13.0448,14.5041,15.9932,17.5044,19.0325,20.5708,22.1127,23.6607
capital_stock,UKR,trillion*usd/yr,1.07852,1.40555,1.76848,2.16351,2.58266,3.0174,3.46576,3.93197,4.42298,4.94465,5.49152,6.04977,6.61149,7.17511,7.73859,8.2993,8.85845
capital_stock,STAN,trillion*usd/yr,0.754626,1.30308,1.9387,2.63878,3.37632,4.1239,4.86126,5.57792,6.28152,6.99051,7.70863,8.42657,9.14074,9.85458,10.5713,11.2927,12.0214
capital_stock,RUS,trillion*usd/yr,4.45929,6.61524,8.83632,11.0896,13.3096,15.422,17.4161,19.3381,21.2471,23.1921,25.1635,27.1086,29.0018,30.8477,32.6532,34.4234,36.1687
capital_stock,ME,trillion*usd/yr,7.50372,10.0129,12.8512,16.0051,19.4395,23.1093,26.9899,31.0815,35.4092,40.0096,44.8888,50.0276,55.4181,61.0663,66.9752,73.1421,79.5587
capital_stock,INDIA,trillion*usd/yr,12.7486,18.4856,25.7245,34.485,44.8008,56.7206,70.2619,85.4086,102.125,120.345,139.917,160.628,182.27,204.647,227.516,250.644,274.005
capital_stock,KOR,trillion*usd/yr,4.62268,5.6773,6.80173,7.94565,9.07177,10.1572,11.1852,12.1429,13.0211,13.8152,14.5283,15.1689,15.7458,16.2654,16.7297,17.1387,17.4991
capital_stock,CHN,trillion*usd/yr,53.3604,72.0124,94.1119,117.694,141.495,164.872,187.131,207.534,225.82,242.118,256.51,268.981,279.577,288.419,295.694,301.625,306.448
capital_stock,SEAS,trillion*usd/yr,7.10967,9.04478,11.3711,14.0577,17.0915,20.4763,24.2115,28.2902,32.7071,37.4563,42.5191,47.865,53.4594,59.2664,65.25,71.3801,77.6523
capital_stock,INDO,trillion*usd/yr,2.98336,4.48376,6.33604,8.51568,10.999,13.7664,16.7927,20.0464,23.4909,27.0866,30.7952,34.5828,38.4286,42.3197,46.2354,50.1522,54.0754
capital_stock,JAP,trillion*usd/yr,11.2971,13.0788,14.7005,16.1482,17.432,18.5874,19.6498,20.6484,21.6017,22.5187,23.4001,24.2428,25.0498,25.8296,26.589,27.3323,28.0644
capital_stock,OCE,trillion*usd/yr,2.53847,3.21315,3.90903,4.62328,5.35952,6.12583,6.92539,7.75782,8.62943,9.5507,10.5219,11.5335,12.5753,13.6385,14.7162,15.8048,16.9054
capital_stock,RSAS,trillion*usd/yr,2.34703,3.44021,4.7872,6.42553,8.40833,10.8026,13.6747,17.0902,21.1225,25.8499,31.342,37.6541,44.8111,52.8205,61.7148,71.5319,82.2165
capital_stock,RSAF,trillion*usd/yr,1.11306,1.44527,1.86211,2.37534,3.0201,3.85227,4.93552,6.33785,8.13325,10.4006,13.2208,16.6736,20.8281,25.7487,31.5226,38.2276,45.8047
GDP_gross,CAN,trillion*usd/yr,1.53652,1.69253,1.86149,2.04966,2.24965,2.45265,2.65548,2.85966,3.07975,3.32803,3.59612,3.87231,4.15066,4.42778,4.70449,4.98295,5.26688
GDP_gross,USA,trillion*usd/yr,16.4132,18.327,20.1671,21.83,23.3478,24.7786,26.1677,27.5572,28.9899,30.4863,31.9778,33.396,34.755,36.0781,37.3469,38.5507,39.7484
GDP_gross,MEX,trillion*usd/yr,1.94717,2.28562,2.65354,3.04462,3.46403,3.91831,4.40913,4.93661,5.49926,6.09575,6.72672,7.39225,8.08839,8.81212,9.56752,10.3575,11.1738
GDP_gross,RCAM,trillion*usd/yr,1.00029,1.21689,1.46817,1.74739,2.06176,2.41956,2.82086,3.26491,3.75488,4.29408,4.88245,5.51912,6.20279,6.93206,7.70542,8.51912,9.36061
GDP_gross,BRA,trillion*usd/yr,2.69705,3.16777,3.6406,4.08437,4.51469,4.95243,5.40005,5.85416,6.30568,6.74835,7.19188,7.64491,8.0976,8.54026,8.98082,9.42958,9.89018
GDP_gross,RSAM,trillion*usd/yr,2.98887,3.6019,4.25941,4.95655,5.69676,6.4842,7.31906,8.20005,9.12402,10.0859,11.075,12.0821,13.1082,14.1537,15.2068,16.2592,17.3284
GDP_gross,NAF,trillion*usd/yr,1.38627,1.79666,2.27904,2.79927,3.36054,3.97259,4.63721,5.35467,6.12703,6.95113,7.80213,8.65734,9.52055,10.3983,11.2849,12.1761,13.084
GDP_gross,WAF,trillion*usd/yr,1.18514,1.68382,2.33428,3.16345,4.23858,5.63605,7.4373,9.72362,12.577,16.0742,20.2739,25.2184,30.8981,37.314,44.544,52.5809,61.0213
GDP_gross,EAF,trillion*usd/yr,0.533812,0.739286,1.00925,1.35672,1.81503,2.42086,3.20656,4.20471,5.45512,6.99756,8.86688,11.0898,13.6657,16.6026,19.961,23.7522,27.7524
GDP_gross,SAF,trillion*usd/yr,0.66943,0.819208,0.980815,1.14566,1.31298,1.48409,1.66085,1.84474,2.03529,2.23102,2.42818,2.62317,2.81479,3.00169,3.17953,3.34627,3.51154
GDP_gross,WEU,trillion*usd/yr,14.33,15.3264,16.507,17.8151,19.2365,20.7664,22.3895,24.0983,25.9207,27.8726,29.8896,31.9077,33.9382,36.0024,38.09,40.192,42.333
GDP_gross,CEU,trillion*usd/yr,2.48099,2.82123,3.17987,3.53254,3.8645,4.16816,4.45459,4.73894,5.03677,5.35557,5.67108,5.95923,6.22548,6.48174,6.73802,7.00198,7.27426
GDP_gross,TUR,trillion*usd/yr,1.35505,1.62804,1.90995,2.19951,2.49943,2.81217,3.13605,3.46902,3.8112,4.16182,4.51464,4.86391,5.21051,5.5558,5.89691,6.23259,6.57188
GDP_gross,UKR,trillion*usd/yr,0.514806,0.614285,0.726657,0.842334,0.955617,1.06413,1.17369,1.29115,1.42054,1.56214,1.70396,1.83506,1.95939,2.08263,2.2039,2.32207,2.44104
GDP_gross,STAN,trillion*usd/yr,0.589091,0.80308,1.02304,1.23525,1.42984,1.60046,1.74959,1.88428,2.02343,2.18131,2.34473,2.49922,2.6495,2.80299,2.96012,3.12009,3.28388
GDP_gross,RUS,trillion*usd/yr,2.95513,3.47851,4.01907,4.53524,4.98177,5.33448,5.65131,5.99682,6.39575,6.84898,7.2989,7.69302,8.05134,8.40404,8.75461,9.10222,9.4547
GDP_gross,ME,trillion*usd/yr,3.70371,4.54688,5.47189,6.452,7.45905,8.4738,9.51077,10.5931,11.7504,13.0013,14.3181,15.6723,17.0735,18.5357,20.0571,21.6315,23.2517
GDP_gross,INDIA,trillion*usd/yr,6.85778,9.44652,12.4364,15.773,19.4768,23.5725,28.0341,32.8265,37.9227,43.2799,48.7855,54.3312,59.8813,65.4012,70.7981,76.0271,81.2819
GDP_gross,KOR,trillion*usd/yr,1.89921,2.22756,2.53629,2.80131,3.02698,3.2221,3.38891,3.52818,3.64175,3.73277,3.80914,3.87827,3.94179,3.99916,4.04659,4.08203,4.11328
GDP_gross,CHN,trillion*usd/yr,24.5335,33.2786,41.3233,47.816,53.1521,57.7855,61.5154,64.1445,66.0666,67.6862,68.9708,69.8284,70.3246,70.5608,70.6343,70.6332,70.6166
GDP_gross,SEAS,trillion*usd/yr,2.99228,3.79164,4.66536,5.58744,6.57161,7.63515,8.77364,9.97954,11.2532,12.5929,13.9823,15.4037,16.8457,18.2992,19.7565,21.2169,22.7034
GDP_gross,INDO,trillion*usd/yr,1.74058,2.39496,3.12915,3.91053,4.73482,5.6015,6.50006,7.4177,8.3416,9.26016,10.1667,11.0581,11.9419,12.8235,13.6904,14.5355,15.3868
GDP_gross,JAP,trillion*usd/yr,4.30036,4.51472,4.71159,4.85785,4.97837,5.10499,5.2453,5.39964,5.56196,5.72484,5.8809,6.02564,6.16549,6.30761,6.45172,6.59649,6.74368
GDP_gross,OCE,trillion*usd/yr,1.16657,1.33482,1.50493,1.67631,1.85587,2.04961,2.25354,2.46419,2.68929,2.93507,3.19183,3.44831,3.70153,3.95086,4.19702,4.44181,4.69043
GDP_gross,RSAS,trillion*usd/yr,1.345,1.78231,2.31423,2.94467,3.69992,4.60759,5.68152,6.93492,8.39104,10.0715,11.9831,14.1239,16.4707,19.0079,21.7671,24.761,27.889
GDP_gross,RSAF,trillion*usd/yr,0.480387,0.627778,0.798166,1.00055,1.26472,1.62251,2.09501,2.70102,3.46219,4.40011,5.53427,6.88075,8.44393,10.2338,12.2904,14.6217,17.0847
GDP_net,CAN,trillion*usd/yr,1.53652,1.69253,1.86149,2.04966,2.24965,2.45265,2.65548,2.85966,3.07975,3.32803,3.59612,3.87231,4.15066,4.42778,4.70449,4.98295,5.26688
GDP_net,USA,trillion*usd/yr,16.4132,18.327,20.1671,21.83,23.3478,24.7786,26.1677,27.5572,28.9899,30.4863,31.9778,33.396,34.755,36.0781,37.3469,38.5507,39.7484
GDP_net,MEX,trillion*usd/yr,1.94717,2.28562,2.65354,3.04462,3.46403,3.91831,4.40913,4.93661,5.49926,6.09575,6.72672,7.39225,8.08839,8.81212,9.56752,10.3575,11.1738
GDP_net,RCAM,trillion*usd/yr,1.00029,1.21689,1.46817,1.74739,2.06176,2.41956,2.82086,3.26491,3.75488,4.29408,4.88245,5.51912,6.20279,6.93206,7.70542,8.51912,9.36061
GDP_net,BRA,trillion*usd/yr,2.69705,3.16777,3.6406,4.08437,4.51469,4.95243,5.40005,5.85416,6.30568,6.74835,7.19188,7.64491,8.0976,8.54026,8.98082,9.42958,9.89018
GDP_net,RSAM,trillion*usd/yr,2.98887,3.6019,4.25941,4.95655,5.69676,6.4842,7.31906,8.20005,9.12402,10.0859,11.075,12.0821,13.1082,14.1537,15.2068,16.2592,17.3284
GDP_net,NAF,trillion*usd/yr,1.38627,1.79666,2.27904,2.79927,3.36054,3.97259,4.63721,5.35467,6.12703,6.95113,7.80213,8.65734,9.52055,10.3983,11.2849,12.1761,13.084
GDP_net,WAF,trillion*usd/yr,1.18514,1.68382,2.33428,3.16345,4.23858,5.63605,7.4373,9.72362,12.577,16.0742,20.2739,25.2184,30.8981,37.314,44.544,52.5809,61.0213
GDP_net,EAF,trillion*usd/yr,0.533812,0.739286,1.00925,1.35672,1.81503,2.42086,3.20656,4.20471,5.45512,6.99756,8.86688,11.0898,13.6657,16.6026,19.961,23.7522,27.7524
GDP_net,SAF,trillion*usd/yr,0.66943,0.819208,0.980815,1.14566,1.31298,1.48409,1.66085,1.84474,2.03529,2.23102,2.42818,2.62317,2.81479,3.00169,3.17953,3.34627,3.51154
GDP_net,WEU,trillion*usd/yr,14.33,15.3264,16.507,17.8151,19.2365,20.7664,22.3895,24.0983,25.9207,27.8726,29.8896,31.9077,33.9382,36.0024,38.09,40.192,42.333
GDP_net,CEU,trillion*usd/yr,2.48099,2.82123,3.17987,3.53254,3.8645,4.16816,4.45459,4.73894,5.03677,5.35557,5.67108,5.95923,6.22548,6.48174,6.73802,7.00198,7.27426
GDP_net,TUR,trillion*usd/yr,1.35505,1.62804,1.90995,2.19951,2.49943,2.81217,3.13605,3.46902,3.8112,4.16182,4.51464,4.86391,5.21051,5.5558,5.89691,6.23259,6.57188
GDP_net,UKR,trillion*usd/yr,0.514806,0.614285,0.726657,0.842334,0.955617,1.06413,1.17369,1.29115,1.42054,1.56214,1.70396,1.83506,1.95939,2.08263,2.2039,2.32207,2.44104
GDP_net,STAN,trillion*usd/yr,0.589091,0.80308,1.02304,1.23525,1.42984,1.60046,1.74959,1.88428,2.02343,2.18131,2.34473,2.49922,2.6495,2.80299,2.96012,3.12009,3.28388
GDP_net,RUS,trillion*usd/yr,2.95513,3.47851,4.01907,4.53524,4.98177,5.33448,5.65131,5.99682,6.39575,6.84898,7.2989,7.69302,8.05134,8.40404,8.75461,9.10222,9.4547
GDP_net,ME,trillion*usd/yr,3.70371,4.54688,5.47189,6.452,7.45905,8.4738,9.51077,10.5931,11.7504,13.0013,14.3181,15.6723,17.0735,18.5357,20.0571,21.6315,23.2517
GDP_net,INDIA,trillion*usd/yr,6.85778,9.44652,12.4364,15.773,19.4768,23.5725,28.0341,32.8265,37.9227,43.2799,48.7855,54.3312,59.8813,65.4012,70.7981,76.0271,81.2819
GDP_net,KOR,trillion*usd/yr,1.89921,2.22756,2.53629,2.80131,3.02698,3.2221,3.38891,3.52818,3.64175,3.73277,3.80914,3.87827,3.94179,3.99916,4.04659,4.08203,4.11328
